Beras,Cabai Merah,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Bawang Merah,Bawang Putih,Tanggal Lengkap
13500.0,51250.0,50000.0,65000.0,52500.0,77500.0,40000.0,31000.0,2023-03-31
13500.0,48750.0,45000.0,65000.0,52500.0,77500.0,37500.0,31000.0,2023-04-03
13500.0,47500.0,42500.0,61250.0,50000.0,72500.0,37500.0,31000.0,2023-04-04
13500.0,47500.0,42500.0,56250.0,50000.0,62500.0,37500.0,31000.0,2023-04-05
13500.0,47500.0,42500.0,52500.0,50000.0,55000.0,37500.0,31000.0,2023-04-06
13500.0,47500.0,42500.0,52500.0,50000.0,55000.0,37500.0,31000.0,2023-04-07
13500.0,47500.0,42500.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-10
13500.0,47500.0,42500.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-11
13500.0,47500.0,42500.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-12
13500.0,47500.0,42500.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-13
13500.0,48750.0,45000.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-14
13500.0,62500.0,55000.0,55000.0,52500.0,57500.0,40000.0,31000.0,2023-04-17
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-18
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-19
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-20
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-21
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-24
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-25
13500.0,70000.0,65000.0,57500.0,55000.0,60000.0,40000.0,31500.0,2023-04-26
13500.0,57500.0,55000.0,47500.0,45000.0,50000.0,40000.0,39000.0,2023-04-27
13500.0,48750.0,47500.0,42500.0,40000.0,45000.0,40000.0,39000.0,2023-04-28
13500.0,48750.0,47500.0,42500.0,40000.0,45000.0,40000.0,39000.0,2023-05-01
13500.0,48750.0,47500.0,42500.0,40000.0,45000.0,40000.0,39000.0,2023-05-02
13500.0,46250.0,45000.0,41250.0,40000.0,42500.0,40000.0,39000.0,2023-05-03
13500.0,46250.0,45000.0,41250.0,40000.0,42500.0,40000.0,39000.0,2023-05-04
13500.0,42500.0,40000.0,41250.0,40000.0,42500.0,40000.0,42000.0,2023-05-05
13500.0,43750.0,40000.0,42500.0,42500.0,42500.0,40750.0,39000.0,2023-05-08
13500.0,43750.0,40000.0,42500.0,42500.0,42500.0,40750.0,39000.0,2023-05-09
13500.0,43750.0,40000.0,42500.0,42500.0,42500.0,44000.0,39000.0,2023-05-10
13500.0,43750.0,40000.0,42500.0,42500.0,42500.0,44000.0,39000.0,2023-05-11
13500.0,47500.0,40000.0,42500.0,42500.0,42500.0,44500.0,40000.0,2023-05-12
13500.0,52500.0,40000.0,42500.0,42500.0,42500.0,44000.0,40000.0,2023-05-15
13500.0,52500.0,40000.0,42500.0,42500.0,42500.0,41500.0,40000.0,2023-05-16
13500.0,57500.0,40000.0,43750.0,45000.0,42500.0,42000.0,40000.0,2023-05-17
13500.0,57500.0,40000.0,43750.0,45000.0,42500.0,42000.0,40000.0,2023-05-18
13500.0,57500.0,40000.0,46250.0,47500.0,45000.0,42000.0,40000.0,2023-05-19
13500.0,62500.0,45000.0,48750.0,47500.0,50000.0,44500.0,40000.0,2023-05-22
13500.0,61250.0,47500.0,52500.0,47500.0,57500.0,44500.0,40000.0,2023-05-23
13500.0,61250.0,47500.0,52500.0,47500.0,57500.0,44500.0,40000.0,2023-05-24
13500.0,61250.0,47500.0,52500.0,47500.0,57500.0,44500.0,40000.0,2023-05-25
13500.0,61250.0,47500.0,52500.0,47500.0,57500.0,44500.0,40000.0,2023-05-26
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-05-29
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-05-30
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-05-31
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-06-01
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-06-02
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,44000.0,40000.0,2023-06-05
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,44000.0,40000.0,2023-06-06
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,44000.0,40000.0,2023-06-07
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,44000.0,40000.0,2023-06-08
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,43250.0,40000.0,2023-06-09
13500.0,47500.0,40000.0,50000.0,47500.0,52500.0,42500.0,40000.0,2023-06-12
13500.0,47500.0,40000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-13
13500.0,47500.0,40000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-14
13500.0,46250.0,37500.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-15
13500.0,46250.0,37500.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-16
13500.0,46250.0,37500.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-19
13500.0,45000.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-20
13500.0,45000.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-21
13500.0,45000.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-22
13500.0,46250.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-23
13500.0,50000.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-26
13500.0,53750.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-27
13500.0,53750.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-28
13500.0,53750.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-29
13500.0,53750.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-30
13500.0,63750.0,52500.0,46250.0,45000.0,47500.0,42250.0,40000.0,2023-07-03
13500.0,63750.0,52500.0,46250.0,45000.0,47500.0,42250.0,40000.0,2023-07-04
13500.0,65000.0,55000.0,45000.0,45000.0,45000.0,39250.0,40000.0,2023-07-05
13500.0,61250.0,52500.0,43750.0,42500.0,45000.0,39250.0,41250.0,2023-07-06
13500.0,60000.0,52500.0,43750.0,42500.0,45000.0,39250.0,41250.0,2023-07-07
13500.0,56250.0,45000.0,43750.0,42500.0,45000.0,38750.0,42250.0,2023-07-10
13500.0,55000.0,45000.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-11
13500.0,55000.0,45000.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-12
13500.0,55000.0,45000.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-13
13500.0,55000.0,45000.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-14
13500.0,51250.0,42500.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-17
13500.0,51250.0,42500.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-18
13500.0,51250.0,42500.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-19
13500.0,50000.0,42500.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-20
13500.0,48750.0,42500.0,40000.0,40000.0,40000.0,33750.0,42250.0,2023-07-21
13500.0,47500.0,42500.0,40000.0,40000.0,40000.0,33750.0,41750.0,2023-07-24
13500.0,47500.0,42500.0,40000.0,40000.0,40000.0,33750.0,41750.0,2023-07-25
13050.0,46250.0,42500.0,40000.0,40000.0,40000.0,33750.0,41750.0,2023-07-26
13050.0,46250.0,42500.0,40000.0,40000.0,40000.0,33750.0,41750.0,2023-07-27
12900.0,45000.0,40000.0,41250.0,40000.0,42500.0,32500.0,41750.0,2023-07-28
12900.0,44400.0,38750.0,41250.0,40000.0,42500.0,32250.0,41750.0,2023-07-31
12900.0,44400.0,38750.0,41250.0,40000.0,42500.0,32250.0,41750.0,2023-08-01
12900.0,44400.0,38750.0,41250.0,40000.0,42500.0,32250.0,41750.0,2023-08-02
12900.0,44400.0,38750.0,41250.0,40000.0,42500.0,32250.0,41750.0,2023-08-03
12900.0,44400.0,38750.0,41250.0,40000.0,42500.0,32250.0,41750.0,2023-08-04
12900.0,44400.0,38750.0,42500.0,40000.0,45000.0,32250.0,41750.0,2023-08-07
12900.0,44400.0,38750.0,42500.0,40000.0,45000.0,32250.0,41750.0,2023-08-08
12900.0,45650.0,41250.0,42500.0,40000.0,45000.0,32250.0,41750.0,2023-08-09
12900.0,48150.0,43750.0,46250.0,40000.0,52500.0,31750.0,40500.0,2023-08-10
12900.0,48750.0,45000.0,47500.0,40000.0,55000.0,31750.0,40500.0,2023-08-11
12900.0,51250.0,47500.0,47500.0,40000.0,55000.0,31750.0,40500.0,2023-08-14
12900.0,51250.0,47500.0,47500.0,40000.0,55000.0,31750.0,40500.0,2023-08-15
12900.0,51250.0,47500.0,47500.0,40000.0,55000.0,29250.0,40500.0,2023-08-16
12900.0,51250.0,47500.0,47500.0,40000.0,55000.0,29250.0,40500.0,2023-08-17
12900.0,51250.0,47500.0,47500.0,40000.0,55000.0,29250.0,40500.0,2023-08-18
13000.0,56900.0,53750.0,50000.0,42500.0,57500.0,29250.0,40500.0,2023-08-21
13000.0,56900.0,53750.0,50000.0,42500.0,57500.0,29250.0,40500.0,2023-08-22
13000.0,56900.0,53750.0,50000.0,42500.0,57500.0,29250.0,40500.0,2023-08-23
13000.0,56900.0,53750.0,48750.0,40000.0,57500.0,28500.0,40500.0,2023-08-24
13000.0,58150.0,56250.0,48750.0,40000.0,57500.0,28500.0,40500.0,2023-08-25
13000.0,59400.0,58750.0,47500.0,40000.0,55000.0,28500.0,40500.0,2023-08-28
13100.0,59400.0,58750.0,47500.0,40000.0,55000.0,28500.0,40500.0,2023-08-29
13100.0,59400.0,58750.0,47500.0,40000.0,55000.0,28500.0,40500.0,2023-08-30
13100.0,59400.0,58750.0,47500.0,40000.0,55000.0,28500.0,40500.0,2023-08-31
13250.0,59400.0,58750.0,47500.0,40000.0,55000.0,28500.0,40500.0,2023-09-01
13900.0,59400.0,58750.0,50000.0,45000.0,55000.0,28500.0,40500.0,2023-09-04
13900.0,58150.0,58750.0,50000.0,45000.0,55000.0,28500.0,40500.0,2023-09-05
13900.0,56900.0,58750.0,46250.0,45000.0,47500.0,28000.0,40500.0,2023-09-06
13900.0,56900.0,58750.0,46250.0,45000.0,47500.0,28000.0,40500.0,2023-09-07
13900.0,54400.0,53750.0,46250.0,45000.0,47500.0,28000.0,40500.0,2023-09-08
13950.0,53150.0,51250.0,48750.0,45000.0,52500.0,28000.0,40500.0,2023-09-11
13950.0,53150.0,51250.0,48750.0,45000.0,52500.0,28000.0,38000.0,2023-09-12
13950.0,51900.0,51250.0,48750.0,45000.0,52500.0,27500.0,38000.0,2023-09-13
13950.0,50650.0,51250.0,48750.0,45000.0,52500.0,27500.0,38000.0,2023-09-14
13950.0,50650.0,51250.0,51250.0,47500.0,55000.0,27500.0,38000.0,2023-09-15
14000.0,53150.0,53750.0,51250.0,47500.0,55000.0,27500.0,38000.0,2023-09-18
14100.0,55650.0,56250.0,51250.0,47500.0,55000.0,27500.0,38000.0,2023-09-19
14100.0,55650.0,56250.0,51250.0,47500.0,55000.0,27500.0,38000.0,2023-09-20
14100.0,55650.0,56250.0,51250.0,47500.0,55000.0,27500.0,38000.0,2023-09-21
14100.0,55650.0,56250.0,51250.0,47500.0,55000.0,27500.0,38000.0,2023-09-22
14100.0,54400.0,53750.0,50000.0,47500.0,52500.0,27500.0,38000.0,2023-09-25
14100.0,54400.0,53750.0,52500.0,47500.0,57500.0,27500.0,38000.0,2023-09-26
14250.0,57500.0,60000.0,51250.0,47500.0,55000.0,27500.0,37500.0,2023-09-27
14250.0,57500.0,60000.0,51250.0,47500.0,55000.0,27500.0,37500.0,2023-09-28
14250.0,57500.0,60000.0,51250.0,47500.0,55000.0,27500.0,37500.0,2023-09-29
14250.0,60000.0,60000.0,53750.0,50000.0,57500.0,27500.0,37500.0,2023-10-02
14250.0,60000.0,60000.0,53750.0,50000.0,57500.0,27500.0,37500.0,2023-10-03
14250.0,60000.0,60000.0,55000.0,52500.0,57500.0,27500.0,37500.0,2023-10-04
14250.0,60000.0,60000.0,55000.0,52500.0,57500.0,27500.0,37500.0,2023-10-05
14250.0,60000.0,60000.0,55000.0,52500.0,57500.0,27500.0,37500.0,2023-10-06
14250.0,60000.0,60000.0,55000.0,52500.0,57500.0,27500.0,37500.0,2023-10-09
14250.0,60000.0,60000.0,55000.0,52500.0,57500.0,27500.0,37500.0,2023-10-10
14250.0,60000.0,60000.0,55000.0,52500.0,57500.0,27500.0,37500.0,2023-10-11
14250.0,58750.0,60000.0,55000.0,52500.0,57500.0,27500.0,37500.0,2023-10-12
14250.0,58750.0,60000.0,55000.0,52500.0,57500.0,27500.0,37500.0,2023-10-13
14250.0,58750.0,60000.0,55000.0,52500.0,57500.0,27500.0,37500.0,2023-10-16
14250.0,58750.0,60000.0,55000.0,52500.0,57500.0,26250.0,37500.0,2023-10-17
14250.0,56250.0,57500.0,55000.0,52500.0,57500.0,26250.0,37500.0,2023-10-18
14250.0,56250.0,57500.0,55000.0,52500.0,57500.0,26250.0,37500.0,2023-10-19
14250.0,57500.0,57500.0,55000.0,52500.0,57500.0,26250.0,37500.0,2023-10-20
14250.0,57500.0,57500.0,60000.0,55000.0,65000.0,26250.0,37500.0,2023-10-23
14250.0,58750.0,60000.0,60000.0,55000.0,65000.0,26250.0,37500.0,2023-10-24
14250.0,58750.0,60000.0,60000.0,55000.0,65000.0,26250.0,37500.0,2023-10-25
14250.0,58750.0,60000.0,66250.0,57500.0,75000.0,26250.0,37500.0,2023-10-26
14250.0,58750.0,60000.0,70000.0,62500.0,77500.0,26250.0,37500.0,2023-10-27
14250.0,66250.0,70000.0,72500.0,65000.0,80000.0,26250.0,37500.0,2023-10-30
14250.0,71250.0,77500.0,78750.0,70000.0,87500.0,26250.0,37500.0,2023-10-31
14250.0,73750.0,82500.0,85000.0,75000.0,95000.0,26250.0,37500.0,2023-11-01
14250.0,73750.0,82500.0,85000.0,75000.0,95000.0,26250.0,37500.0,2023-11-02
14250.0,75000.0,82500.0,85000.0,75000.0,95000.0,28750.0,37500.0,2023-11-03
14250.0,81250.0,87500.0,86250.0,77500.0,95000.0,30000.0,37500.0,2023-11-06
14250.0,81250.0,87500.0,86250.0,77500.0,95000.0,30000.0,37500.0,2023-11-07
14250.0,81250.0,87500.0,86250.0,77500.0,95000.0,30250.0,37500.0,2023-11-08
14250.0,81250.0,87500.0,86250.0,77500.0,95000.0,34000.0,37500.0,2023-11-09
14250.0,81250.0,87500.0,86250.0,77500.0,95000.0,34000.0,37500.0,2023-11-10
14250.0,82500.0,87500.0,86250.0,77500.0,95000.0,32750.0,37500.0,2023-11-13
14250.0,83150.0,87500.0,86250.0,77500.0,95000.0,32750.0,37500.0,2023-11-14
14250.0,84400.0,87500.0,86250.0,77500.0,95000.0,32750.0,37500.0,2023-11-15
14250.0,84400.0,87500.0,86250.0,77500.0,95000.0,32750.0,37500.0,2023-11-16
14250.0,84400.0,87500.0,87500.0,80000.0,95000.0,32750.0,37500.0,2023-11-17
14250.0,85000.0,87500.0,85000.0,75000.0,95000.0,32750.0,37500.0,2023-11-20
14250.0,85000.0,87500.0,87500.0,70000.0,105000.0,32750.0,37500.0,2023-11-21
14250.0,85000.0,87500.0,87500.0,70000.0,105000.0,32750.0,37500.0,2023-11-22
14250.0,85000.0,87500.0,87500.0,70000.0,105000.0,32750.0,37500.0,2023-11-23
14250.0,85000.0,87500.0,87500.0,70000.0,105000.0,32750.0,37500.0,2023-11-24
14250.0,85000.0,87500.0,87500.0,70000.0,105000.0,32750.0,37500.0,2023-11-27
14250.0,85000.0,87500.0,87500.0,70000.0,105000.0,32750.0,37500.0,2023-11-28
14250.0,92500.0,95000.0,88750.0,72500.0,105000.0,33500.0,37500.0,2023-11-29
14250.0,92500.0,95000.0,90000.0,72500.0,107500.0,33500.0,37500.0,2023-11-30
14250.0,96250.0,97500.0,90000.0,72500.0,107500.0,33500.0,37500.0,2023-12-01
14250.0,103750.0,97500.0,95000.0,75000.0,115000.0,33500.0,37500.0,2023-12-04
14250.0,103750.0,97500.0,93750.0,72500.0,115000.0,33500.0,37500.0,2023-12-05
14250.0,112500.0,115000.0,93750.0,72500.0,115000.0,33500.0,37500.0,2023-12-06
14250.0,112500.0,115000.0,92500.0,70000.0,115000.0,33500.0,37500.0,2023-12-07
14250.0,112500.0,115000.0,92500.0,70000.0,115000.0,33000.0,37500.0,2023-12-08
14250.0,112500.0,115000.0,90650.0,66250.0,115000.0,33000.0,37500.0,2023-12-11
14250.0,116250.0,115000.0,90650.0,66250.0,115000.0,33000.0,37500.0,2023-12-12
14250.0,113750.0,112500.0,90650.0,66250.0,115000.0,33000.0,37500.0,2023-12-13
14250.0,113750.0,112500.0,90650.0,66250.0,115000.0,33000.0,37500.0,2023-12-14
14250.0,112500.0,112500.0,90650.0,66250.0,115000.0,33000.0,37500.0,2023-12-15
14300.0,106250.0,105000.0,88150.0,66250.0,110000.0,35000.0,40000.0,2023-12-18
14300.0,103750.0,100000.0,86900.0,66250.0,107500.0,37500.0,40000.0,2023-12-19
14300.0,98750.0,92500.0,81900.0,63750.0,100000.0,38000.0,40000.0,2023-12-20
14300.0,97500.0,92500.0,79400.0,63750.0,95000.0,38000.0,40000.0,2023-12-21
14300.0,91250.0,85000.0,77500.0,60000.0,95000.0,39750.0,40000.0,2023-12-22
14300.0,91250.0,85000.0,77500.0,60000.0,95000.0,39750.0,40000.0,2023-12-25
14300.0,87500.0,82500.0,77500.0,60000.0,95000.0,39750.0,40000.0,2023-12-26
14300.0,87500.0,82500.0,77500.0,60000.0,95000.0,39750.0,40000.0,2023-12-27
14300.0,85000.0,77500.0,75000.0,57500.0,92500.0,40250.0,40000.0,2023-12-28
14300.0,85000.0,77500.0,75000.0,57500.0,92500.0,42750.0,40000.0,2023-12-29
14300.0,85000.0,77500.0,75000.0,57500.0,92500.0,42750.0,40000.0,2024-01-01
14300.0,95000.0,90000.0,76250.0,55000.0,97500.0,43250.0,40000.0,2024-01-02
14300.0,95000.0,90000.0,76250.0,55000.0,97500.0,43250.0,40000.0,2024-01-03
14300.0,95000.0,90000.0,76250.0,55000.0,97500.0,43250.0,40000.0,2024-01-04
14500.0,96250.0,92500.0,76250.0,55000.0,97500.0,43250.0,40000.0,2024-01-05
14500.0,90000.0,85000.0,76250.0,55000.0,97500.0,43250.0,40000.0,2024-01-08
14500.0,87500.0,80000.0,76250.0,55000.0,97500.0,43250.0,40000.0,2024-01-09
14500.0,86250.0,80000.0,72500.0,52500.0,92500.0,41250.0,40000.0,2024-01-10
14500.0,85000.0,80000.0,70000.0,50000.0,90000.0,41250.0,40000.0,2024-01-11
14500.0,83750.0,77500.0,70000.0,50000.0,90000.0,41250.0,40000.0,2024-01-12
14500.0,86250.0,80000.0,68750.0,50000.0,87500.0,41250.0,40000.0,2024-01-15
14500.0,87500.0,80000.0,67500.0,50000.0,85000.0,41250.0,40000.0,2024-01-16
14500.0,87500.0,80000.0,65000.0,50000.0,80000.0,41250.0,40000.0,2024-01-17
14500.0,87500.0,80000.0,65000.0,50000.0,80000.0,40000.0,40000.0,2024-01-18
14500.0,86250.0,77500.0,65000.0,50000.0,80000.0,40000.0,40000.0,2024-01-19
14650.0,86250.0,77500.0,65000.0,52500.0,77500.0,40000.0,40000.0,2024-01-22
14650.0,87500.0,80000.0,63750.0,52500.0,75000.0,40000.0,40000.0,2024-01-23
14650.0,87500.0,80000.0,62500.0,50000.0,75000.0,40000.0,40000.0,2024-01-24
14650.0,86250.0,77500.0,56900.0,47500.0,66250.0,37500.0,38750.0,2024-01-25
14650.0,86250.0,77500.0,51250.0,47500.0,55000.0,36250.0,38750.0,2024-01-26
14650.0,86250.0,77500.0,50000.0,47500.0,52500.0,36250.0,38750.0,2024-01-29
14650.0,86250.0,77500.0,51250.0,50000.0,52500.0,33250.0,38750.0,2024-01-30
14650.0,86250.0,77500.0,51250.0,50000.0,52500.0,33250.0,38750.0,2024-01-31
14650.0,86250.0,77500.0,52500.0,52500.0,52500.0,33250.0,38750.0,2024-02-01
14650.0,86250.0,77500.0,52500.0,52500.0,52500.0,33250.0,38750.0,2024-02-02
14950.0,88750.0,80000.0,53750.0,52500.0,55000.0,33250.0,38750.0,2024-02-05
14950.0,91250.0,85000.0,53750.0,52500.0,55000.0,33250.0,38750.0,2024-02-06
14950.0,96250.0,90000.0,53750.0,52500.0,55000.0,33250.0,38750.0,2024-02-07
14950.0,96250.0,90000.0,53750.0,52500.0,55000.0,33250.0,38750.0,2024-02-08
14950.0,96250.0,90000.0,53750.0,52500.0,55000.0,33250.0,38750.0,2024-02-09
15400.0,96250.0,90000.0,53750.0,52500.0,55000.0,32500.0,37500.0,2024-02-12
15500.0,97500.0,90000.0,56250.0,55000.0,57500.0,32500.0,37500.0,2024-02-13
15500.0,97500.0,90000.0,56250.0,55000.0,57500.0,32500.0,37500.0,2024-02-14
15500.0,98750.0,90000.0,62500.0,55000.0,70000.0,33250.0,37500.0,2024-02-15
15500.0,98750.0,90000.0,66250.0,55000.0,77500.0,33250.0,37500.0,2024-02-16
15600.0,98750.0,90000.0,68750.0,57500.0,80000.0,35750.0,37500.0,2024-02-19
15600.0,102500.0,90000.0,72500.0,60000.0,85000.0,35750.0,37500.0,2024-02-20
15600.0,102500.0,90000.0,73750.0,62500.0,85000.0,36250.0,37500.0,2024-02-21
15600.0,103750.0,92500.0,75000.0,62500.0,87500.0,36250.0,37500.0,2024-02-22
15600.0,103750.0,92500.0,75000.0,62500.0,87500.0,36250.0,37500.0,2024-02-23
15750.0,103750.0,92500.0,75000.0,62500.0,87500.0,36250.0,37500.0,2024-02-26
15850.0,103750.0,92500.0,75000.0,62500.0,87500.0,37000.0,37500.0,2024-02-27
15950.0,103750.0,92500.0,75000.0,62500.0,87500.0,37000.0,37500.0,2024-02-28
15950.0,101250.0,87500.0,75000.0,62500.0,87500.0,37000.0,37500.0,2024-02-29
15950.0,101250.0,87500.0,75000.0,62500.0,87500.0,37000.0,37500.0,2024-03-01
15950.0,101250.0,87500.0,75000.0,62500.0,87500.0,37000.0,37500.0,2024-03-04
15950.0,98750.0,87500.0,75000.0,62500.0,87500.0,37000.0,37500.0,2024-03-05
15950.0,98750.0,87500.0,76250.0,65000.0,87500.0,37000.0,37500.0,2024-03-06
15950.0,97500.0,85000.0,73750.0,65000.0,82500.0,37000.0,37500.0,2024-03-07
15950.0,98750.0,87500.0,73750.0,65000.0,82500.0,37000.0,37500.0,2024-03-08
15950.0,98750.0,87500.0,73750.0,65000.0,82500.0,37000.0,37500.0,2024-03-11
15950.0,98750.0,87500.0,73750.0,65000.0,82500.0,37000.0,37500.0,2024-03-12
15950.0,107500.0,102500.0,70000.0,60000.0,80000.0,37000.0,38750.0,2024-03-13
15950.0,107500.0,102500.0,68750.0,60000.0,77500.0,37000.0,38750.0,2024-03-14
16050.0,111250.0,105000.0,71250.0,65000.0,77500.0,37000.0,38750.0,2024-03-15
16050.0,93750.0,85000.0,70000.0,65000.0,75000.0,37000.0,38750.0,2024-03-18
16050.0,87500.0,80000.0,70000.0,65000.0,75000.0,37000.0,38750.0,2024-03-19
16050.0,81250.0,75000.0,67500.0,65000.0,70000.0,37000.0,41250.0,2024-03-20
16050.0,75000.0,67500.0,65000.0,65000.0,65000.0,37000.0,41250.0,2024-03-21
16050.0,73750.0,67500.0,63750.0,62500.0,65000.0,37000.0,41250.0,2024-03-22
16050.0,67500.0,62500.0,58750.0,57500.0,60000.0,37500.0,42250.0,2024-03-25
16050.0,67500.0,62500.0,58750.0,57500.0,60000.0,37500.0,42250.0,2024-03-26
16050.0,65000.0,60000.0,57500.0,57500.0,57500.0,37500.0,42250.0,2024-03-27
16050.0,65000.0,60000.0,57500.0,57500.0,57500.0,37500.0,42250.0,2024-03-28
16050.0,65000.0,60000.0,57500.0,57500.0,57500.0,37500.0,42250.0,2024-03-29
16050.0,67500.0,60000.0,60000.0,57500.0,62500.0,40500.0,42500.0,2024-04-01
16050.0,67500.0,60000.0,60000.0,57500.0,62500.0,43000.0,42500.0,2024-04-02
16050.0,68750.0,62500.0,65000.0,65000.0,65000.0,45000.0,42500.0,2024-04-03
16050.0,70000.0,62500.0,65000.0,65000.0,65000.0,45000.0,42500.0,2024-04-04
16050.0,75000.0,70000.0,66250.0,65000.0,67500.0,45000.0,42500.0,2024-04-05
16050.0,75000.0,70000.0,66250.0,65000.0,67500.0,45000.0,42500.0,2024-04-08
16050.0,75000.0,70000.0,66250.0,65000.0,67500.0,45000.0,42500.0,2024-04-09
16050.0,75000.0,70000.0,66250.0,65000.0,67500.0,45000.0,42500.0,2024-04-10
16050.0,75000.0,70000.0,66250.0,65000.0,67500.0,45000.0,42500.0,2024-04-11
16050.0,75000.0,70000.0,66250.0,65000.0,67500.0,45000.0,42500.0,2024-04-12
16050.0,75000.0,70000.0,66250.0,65000.0,67500.0,45000.0,42500.0,2024-04-15
15600.0,65000.0,60000.0,60000.0,60000.0,60000.0,61250.0,43750.0,2024-04-16
15600.0,65000.0,60000.0,60000.0,60000.0,60000.0,63750.0,46250.0,2024-04-17
15600.0,65000.0,60000.0,57500.0,55000.0,60000.0,63750.0,46250.0,2024-04-18
15600.0,65000.0,60000.0,57500.0,55000.0,60000.0,63750.0,46250.0,2024-04-19
15350.0,62500.0,55000.0,53750.0,55000.0,52500.0,63750.0,46250.0,2024-04-22
15350.0,61250.0,55000.0,51250.0,55000.0,47500.0,63750.0,46250.0,2024-04-23
15000.0,62500.0,57500.0,51250.0,55000.0,47500.0,63750.0,46250.0,2024-04-24
15000.0,62500.0,57500.0,51250.0,55000.0,47500.0,63750.0,46250.0,2024-04-25
15000.0,62500.0,55000.0,51250.0,55000.0,47500.0,63750.0,46250.0,2024-04-26
14850.0,61250.0,55000.0,50000.0,52500.0,47500.0,62500.0,46250.0,2024-04-29
14850.0,61250.0,55000.0,50000.0,52500.0,47500.0,62500.0,46250.0,2024-04-30
14850.0,61250.0,55000.0,50000.0,52500.0,47500.0,62500.0,46250.0,2024-05-01
14750.0,62500.0,57500.0,51250.0,52500.0,50000.0,61250.0,47500.0,2024-05-02
14750.0,65000.0,60000.0,51250.0,52500.0,50000.0,58750.0,47500.0,2024-05-03
14750.0,62500.0,60000.0,52500.0,55000.0,50000.0,57500.0,47000.0,2024-05-06
14750.0,62500.0,60000.0,54400.0,57500.0,51250.0,57500.0,47000.0,2024-05-07
14750.0,61250.0,60000.0,58750.0,62500.0,55000.0,57500.0,47000.0,2024-05-08
14750.0,61250.0,60000.0,58750.0,62500.0,55000.0,57500.0,47000.0,2024-05-09
14750.0,61250.0,60000.0,58750.0,62500.0,55000.0,57500.0,47000.0,2024-05-10
14750.0,57500.0,55000.0,56250.0,62500.0,50000.0,57500.0,47000.0,2024-05-13
14750.0,53750.0,52500.0,56250.0,62500.0,50000.0,57500.0,47000.0,2024-05-14
14750.0,53750.0,52500.0,56250.0,62500.0,50000.0,56250.0,47000.0,2024-05-15
14750.0,53750.0,52500.0,56250.0,62500.0,50000.0,56250.0,47000.0,2024-05-16
14750.0,53750.0,52500.0,56250.0,62500.0,50000.0,57500.0,47000.0,2024-05-17
